departamento,municipio,codigo,arma,fecha,genero,edad_grupo,cantidad
SANTANDER,CIMITARRA,68190000,ARMA BLANCA / CORTOPUNZANTE,08/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,5172000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,2
ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,5790000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,2
ATLÁNTICO,LURUACO,8421000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
CALDAS,RISARALDA,17616000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
CAUCA,POPAYÁN (CT),19001000,ARMA DE FUEGO,08/01/2010,FEMENINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,SAN BERNARDO DEL VIENTO,23675000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,2
CUNDINAMARCA,PACHO,25513000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
MAGDALENA,CIÉNAGA,47189000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,08/01/2010,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
NARIÑO,SAN PEDRO DE CARTAGO,52694000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,2
SANTANDER,CHARALÁ,68167000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
SUCRE,SAN ONOFRE,70713000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,2
TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,3
VALLE,LA UNIÓN,76400000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,2
VALLE,TULUÁ,76834000,ARMA DE FUEGO,08/01/2010,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA BLANCA / CORTOPUNZANTE,09/01/2010,MASCULINO,ADULTOS,1
CAUCA,BALBOA,19075000,ARMA BLANCA / CORTOPUNZANTE,09/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,09/01/2010,MASCULINO,ADULTOS,3
HUILA,NEIVA (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,09/01/2010,MASCULINO,ADOLESCENTES,1
HUILA,PITAL,41548000,ARMA BLANCA / CORTOPUNZANTE,09/01/2010,MASCULINO,ADULTOS,2
ANTIOQUIA,ARBOLETES,5051000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,CAREPA,5147000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,3
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,2
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,2
CALDAS,RISARALDA,17616000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
CAUCA,CAJIBÍO,19130000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,CHINÚ,23182000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,09/01/2010,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,4
CUNDINAMARCA,CAJICÁ,25126000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
MAGDALENA,FUNDACIÓN,47288000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
NARIÑO,IPIALES,52356000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,09/01/2010,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,EL ZULIA,54261000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,SILOS,54743000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,09/01/2010,FEMENINO,MENORES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,2
VALLE,EL DOVIO,76250000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA DE FUEGO,09/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,CUERDA/SOGA/CADENA,09/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2010,MASCULINO,ADULTOS,1
CALDAS,SAN JOSÉ,17665000,ARMA BLANCA / CORTOPUNZANTE,10/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2010,MASCULINO,ADULTOS,2
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,10/01/2010,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,10/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,DABEIBA,5234000,ARMA DE FUEGO,10/01/2010,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,2
ANTIOQUIA,REMEDIOS,5604000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,5042000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
CAUCA,BALBOA,19075000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
CAUCA,PATÍA,19532000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,GUASCA,25322000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
HUILA,LA PLATA,41396000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,BUCARASICA,54109000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
QUINDÍO,LA TEBAIDA,63401000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
RISARALDA,APÍA,66045000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
VALLE,CAICEDONIA,76122000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
VALLE,LA UNIÓN,76400000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,2
VALLE,PALMIRA,76520000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,2
VALLE,YUMBO,76892000,ARMA DE FUEGO,10/01/2010,MASCULINO,ADULTOS,1
CALDAS,VITERBO,17877000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,4
CAUCA,POPAYÁN (CT),19001000,PUNZANTES,10/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTA BÁRBARA,5679000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,FEMENINO,ADULTOS,1
BOYACÁ,PAYA,15533000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,2
MAGDALENA,PIVIJAY,47551000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,1
QUINDÍO,CALARCA,63130000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,1
TOLIMA,ANZOÁTEGUI,73043000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,2
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,11/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,3
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
CAUCA,ARGELIA,19050000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADOLESCENTES,1
CAUCA,EL TAMBO,19256000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
CESAR,ASTREA,20032000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,LORICA,23417000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,PUERTO LIBERTADOR,23580000,ARMA DE FUEGO,11/01/2010,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/01/2010,FEMENINO,ADULTOS,1
CUNDINAMARCA,ZIPAQUIRÁ,25899000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
META,MAPIRIPÁN,50325000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,2
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,70820000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,2
VALLE,EL DOVIO,76250000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,2
VALLE,PALMIRA,76520000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
VALLE,RESTREPO,76606000,ARMA DE FUEGO,11/01/2010,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,COMBUSTIBLE,11/01/2010,MASCULINO,ADOLESCENTES,1
RISARALDA,BELÉN DE UMBRÍA,66088000,CONTUNDENTES,11/01/2010,MASCULINO,ADULTOS,1
VALLE,ZARZAL,76895000,CUERDA/SOGA/CADENA,11/01/2010,MASCULINO,ADULTOS,1
CAUCA,CALDONO,19137000,ARMA BLANCA / CORTOPUNZANTE,12/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,12/01/2010,MASCULINO,ADOLESCENTES,1
NARIÑO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,12/01/2010,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,12/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,3
ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
ARAUCA,FORTUL,81300000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,3
CHOCÓ,ACANDÍ,27006000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,CERETÉ,23162000,ARMA DE FUEGO,12/01/2010,FEMENINO,ADULTOS,1
CÓRDOBA,CERETÉ,23162000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,5
VALLE,DAGUA,76233000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA DE FUEGO,12/01/2010,MASCULINO,ADULTOS,1
VALLE,ZARZAL,76895000,BOLSA PLASTICA,12/01/2010,MASCULINO,ADULTOS,1
CAQUETÁ,CURILLO,18205000,MINA ANTIPERSONA,12/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,FEMENINO,ADULTOS,2
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,MASCULINO,ADOLESCENTES,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,MASCULINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,13/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,2
ANTIOQUIA,MUTATÁ,5480000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,NECHÍ,5495000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,PUERTO BERRÍO,5579000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,2
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,3
CALDAS,RIOSUCIO,17614000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,SAN BERNARDO DEL VIENTO,23675000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,2
GUAJIRA,ALBANIA,44035000,ARMA DE FUEGO,13/01/2010,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,13/01/2010,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,13/01/2010,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,2
VALLE,TORO,76823000,ARMA DE FUEGO,13/01/2010,MASCULINO,ADULTOS,1
CAUCA,ALMAGUER,19022000,CONTUNDENTES,13/01/2010,MASCULINO,ADULTOS,1
CALDAS,RISARALDA,17616000,ARMA BLANCA / CORTOPUNZANTE,14/01/2010,MASCULINO,ADULTOS,1
VICHADA,PUERTO CARREÑO (CT),99001000,ARMA BLANCA / CORTOPUNZANTE,14/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,14/01/2010,FEMENINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,14/01/2010,FEMENINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,4
ARAUCA,TAME,81794000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,3
ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,2
ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,2
BOLÍVAR,SANTA ROSA DEL SUR,13688000,ARMA DE FUEGO,14/01/2010,FEMENINO,ADOLESCENTES,1
CAUCA,LA VEGA,19397000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,14/01/2010,FEMENINO,ADULTOS,1
CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,14/01/2010,FEMENINO,ADULTOS,1
CÓRDOBA,PLANETA RICA,23555000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,LA MESA,25386000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
META,ACACÍAS,50006000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,14/01/2010,FEMENINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
TOLIMA,ESPINAL,73268000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,5
VALLE,PRADERA,76563000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,ARMA DE FUEGO,14/01/2010,MASCULINO,ADULTOS,1
META,PUERTO RICO,50590000,MINA ANTIPERSONA,14/01/2010,MASCULINO,ADULTOS,1
BOLÍVAR,MAGANGUÉ,13430000,ARMA BLANCA / CORTOPUNZANTE,15/01/2010,FEMENINO,ADULTOS,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA BLANCA / CORTOPUNZANTE,15/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,5088000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,2
ARAUCA,ARAUQUITA,81065000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
CÓRDOBA,SAN ANTERO,23672000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),95001000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
HUILA,IQUIRA,41357000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,2
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADOLESCENTES,1
RISARALDA,LA VIRGINIA,66400000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADOLESCENTES,2
VALLE,CALI (CT),76001000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,4
VALLE,CARTAGO,76147000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,2
VALLE,EL CERRITO,76248000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,15/01/2010,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
BOYACÁ,PAUNA,15531000,ARMA BLANCA / CORTOPUNZANTE,16/01/2010,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,16/01/2010,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,16/01/2010,MASCULINO,ADULTOS,3
CUNDINAMARCA,GIRARDOT,25307000,ARMA BLANCA / CORTOPUNZANTE,16/01/2010,MASCULINO,ADULTOS,1
HUILA,HOBO,41349000,ARMA BLANCA / CORTOPUNZANTE,16/01/2010,MASCULINO,ADULTOS,1
